сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Дніпровський; вул. Микільсько-Слобідська;4-Г;50.45335;30.5882741;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Новобудова""";Приватна;525-90-03;Відсутній
м. Київ;Дніпровський; вул. Микільсько-Слобідська;4-Д;50.4539611;30.5878151;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Новобудова""";Приватна;525-90-03;Відсутній
м. Київ;Дніпровський; вул. Микільсько-Слобідська;6;50.4544279;30.5888387;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Новобудова""";Приватна;525-90-03;Відсутній
м. Київ;Дніпровський; вул. Микільсько-Слобідська;6-А;50.4556398;30.5887406;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;"ОСББ ""Мрія""";Приватна;51-39-91;В наявності
м. Київ;Дніпровський; вул. Микільсько-Слобідська;6-Б;50.4542214;30.5894208;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Новобудова""";Приватна;525-90-03;Відсутній
м. Київ;Дніпровський; вул. Микільсько-Слобідська;6-В;50.4544998;30.5880433;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Новобудова""";Приватна;525-90-03;Відсутній
м. Київ;Дніпровський; вул. Миколайчука Івана;17-А;50.4338425;30.6095216;Найпростіші укриття;Підвал;Школа;СЗШ № 195;Комунальна;550-62-44;Відсутній
м. Київ;Дніпровський; вул. Миропільська;13;50.46561;30.62526;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;21;50.46796;30.62336;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;25;50.46916;30.62067;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;29;50.4697432;30.6178935;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;37;50.47116;30.61376;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;37-Б;50.4709786;30.6124904;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;37-В;50.4709178;30.6114552;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Миропільська;39;50.4714971;30.6131208;Найпростіші укриття;Підвал;Житловий будинок;Житловий будинок ОСББ;Приватна;549-03-40;Відсутній
м. Київ;Дніпровський; вул. Мініна;9;50.4547703;30.6261266;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Мініна;9;50.454671;30.6262734;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;ОСББ;Приватна;097-791-83-97;В наявності
м. Київ;Дніпровський; вул. Нестайка Всеволода;1/18;50.4557956;30.5955239;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №410 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;517-59-57;Відсутній
м. Київ;Дніпровський; вул. Нестайка Всеволода;3;50.4564488;30.5961368;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №410 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;517-59-57;Відсутній
м. Київ;Дніпровський; вул. Нестайка Всеволода;6;50.4555803;30.5987595;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Нестайка Всеволода;8;50.4556669;30.5977332;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;10;50.4480701;30.5903856;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;10-А;50.4484648;30.5899471;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;10-Б;50.4487794;30.5894585;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;18;50.4479891;30.5888495;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Лазурний блюз""";Приватна;209-21-67;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;4;50.4499249;30.595327;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;4-А;50.4500322;30.5936271;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;8;50.4489078;30.5912805;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Окіпної Раїси;9;50.4484915;30.5929003;Подвійного призначення;Підвал;Житловий будинок;Житловий будинок ЖБК;Приватна;517-22-47;Відсутній
м. Київ;Дніпровський; вул. Панельна;5;50.4594382;30.5871824;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-17;Відсутній
м. Київ;Дніпровський; вул. Панельна;5;50.4593342;30.5867677;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;"ТОВ Фірма ""ТММ""";Приватна;569-37-70;В наявності
м. Київ;Дніпровський; вул. Панельна;6;50.4595176;30.585174;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;ТОВ «Будівельно-сервісна компанія Україна»;Приватна;546-73-22;В наявності
м. Київ;Дніпровський; вул. Перова;10-А;50.471479;30.598522;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Петровський""";Приватна;050-410-03-19 067-537-37-81;Відсутній
м. Київ;Дніпровський; вул. Плєханова;2;50.4477773;30.6028036;Найпростіші укриття;Підвал;Школа;СШ № 125;Комунальна;517-34-36;Відсутній
м. Київ;Дніпровський; вул. Пожарського;1;50.4515076;30.6239613;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Пожарського;10/15;50.45513;30.62362;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Пожарського;4;50.4514831;30.6246078;Подвійного призначення;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-17;Відсутній
м. Київ;Дніпровський; вул. Пожарського;4;50.451661;30.6245648;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;"ОСББ ""Джерело 5""";Приватна;050-336-50-30;В наявності
м. Київ;Дніпровський; вул. Пожарського;8;50.45402;30.62299;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Поправки Юрія;14;50.4574971;30.6278414;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Поправки Юрія;4/39-А;50.4552208;30.6293669;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Магнат""";Приватна;977918397;Відсутній
м. Київ;Дніпровський; вул. Попудренка;22/14;50.45529;30.61639;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Попудренка;24;50.4550754;30.617199;Найпростіші укриття;Підвал;Дитячий садок;ДНЗ № 184;Комунальна;292-21-65;Відсутній
м. Київ;Дніпровський; вул. Попудренка;26/9;50.4556456;30.6176426;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Попудренка;28;50.4558824;30.6187059;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Попудренка;32;50.4564339;30.6203583;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Попудренка;46/2;50.4589619;30.6302705;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Райдужна;12;50.49117;30.5800511;Найпростіші укриття;Підвал;Школа;СШ № 234;Комунальна;542-57-29;Відсутній
м. Київ;Дніпровський; вул. Райдужна;17-Б;50.4872113;30.5871988;Найпростіші укриття;Підвал;Школа;СЗШ № 120;Комунальна;542-24-29;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.1;50.4346147;30.622468;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.10;50.4367378;30.6177509;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.11;50.4369933;30.621064;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.12;50.43527;30.61880;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.13;50.43395;30.62028;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.14;50.43340;30.62062;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.16;50.43293;30.62084;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.2;50.43385;30.62403;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.3;50.43587;30.62398;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.4;50.4363102;30.621455;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.5;50.43587;30.62077;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.6;50.43427;30.62147;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.7;50.43397;30.62240;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.8;50.43713;30.61942;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Регенераторна;4 буд.9;50.43683;30.61851;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Комфорт - Таун""";Приватна;063-641-59-61;Відсутній
м. Київ;Дніпровський; вул. Рогозівська;1;50.4508029;30.6751151;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 406 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;568-80-43;Відсутній
м. Київ;Дніпровський; вул. Рогозівська;4;50.45111;30.67618;Найпростіші укриття;Підвал;Дитячий садок;ДНЗ № 700;Комунальна;568-80-81;Відсутній
м. Київ;Дніпровський; вул. Сверстюка Євгена;4-Б;50.4504854;30.5942156;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;"ОСББ ""Русанівська затока""";Приватна;097-547-37-80;В наявності
м. Київ;Дніпровський; вул. Сергієнка Івана;13;50.4471458;30.63088;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка Івана;15;50.4478763;30.6312656;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка Івана;17;50.4486658;30.6316944;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка Івана;19;50.4494389;30.63219;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка Івана;21;50.44985;30.6323571;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка Івана;23;50.4502304;30.6326766;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка Івана;3-А;50.4446394;30.628557;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сергієнка;11;50.44673;30.63063;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Сєрова Валентина;19;50.4863455;30.5877171;Найпростіші укриття;Підвал з пандусом;Адмін. будівля;ЦДЮТ;Комунальна;542-24-28;В наявності
м. Київ;Дніпровський; вул. Солов’яненка Анатолія;13;50.4646607;30.6222583;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Солов’яненка Анатолія;5;50.4631293;30.6175971;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Солов’яненка Анатолія;7;50.46361;30.61879;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Сосницька;8;50.4368088;30.6371073;Найпростіші укриття;Підвал;Дитячий садок;ДНЗ № 619;Комунальна;558-19-72;Відсутній
м. Київ;Дніпровський; вул. Сулеймана Стальського;26-А;50.4841183;30.6074912;Найпростіші укриття;Підвал з пандусом;Школа;СЗШ № 4;Комунальна;0512-08-09;В наявності
м. Київ;Дніпровський; вул. Тампере;1/22;50.4404209;30.6148387;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; вул. Тампере;12;50.4432333;30.6136837;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; вул. Тампере;8;50.4419479;30.6145142;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №404 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;292-01-37;Відсутній
м. Київ;Дніпровський; вул. Тампере;9;50.4428444;30.6127388;Найпростіші укриття;Підвал;Школа;Технічний ліцей;Комунальна;559-19-39;Відсутній
м. Київ;Дніпровський; вул. Тороповського Григорія;49/1;50.4455492;30.6130416;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Туманяна Ованеса;15-А;50.4442001;30.6036303;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;"Українська студія телевізійних фільмів ""Укртелефільм""";Приватна;292-20-26;В наявності
м. Київ;Дніпровський; вул. Туманяна Ованеса;15-А;50.4441106;30.6042106;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Лазурний блюз""";Приватна;676572759;Відсутній
м. Київ;Дніпровський; вул. Туманяна Ованеса;2;50.4463973;30.6004898;Найпростіші укриття;Підвал;Школа;Ліцей № 208;Комунальна;516-65-30;Відсутній
м. Київ;Дніпровський; вул. Туманяна Ованеса;3;50.446643;30.6014283;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Управдом""";Приватна;067-537-56-41;Відсутній
м. Київ;Дніпровський; вул. Усенка Павла;4;50.4465288;30.6296201;Подвійного призначення;Підвал з пандусом;Житловий будинок;"Державний вищий навчальний заклад ""Київський енергетичний коледж""";Комунальна;558-17-72;В наявності
м. Київ;Дніпровський; вул. Хорольська;1-А;50.4337677;30.6410536;Найпростіші укриття;Підвал;Житловий будинок;"ТОВ ""Житлосервіс плюс""";Приватна;067-209-54-47;Відсутній
м. Київ;Дніпровський; вул. Хорольська;19;50.43586;30.63790;Найпростіші укриття;Підвал з пандусом;Школа;СЗШ № 42;Комунальна;574-15-72;В наявності
м. Київ;Дніпровський; вул. Хоткевича Гната;10;50.4458509;30.6402663;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Хоткевича Гната;12;50.4559571;30.6323264;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Хоткевича Гната;8;50.4570337;30.631294;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Челябінська;5;50.4589336;30.5959147;Найпростіші укриття;Підвал;Школа;СШ № 65;Комунальна;517-04-56;Відсутній
м. Київ;Дніпровський; вул. Челябінська;7-В;50.4594034;30.5935624;Найпростіші укриття;Підвал з пандусом;Адмін. будівля;Школа джазового та естрадного мистецтва;Комунальна;516-76-59;В наявності
м. Київ;Дніпровський; вул. Червоноткацька;12;50.4504351;30.6162829;Найпростіші укриття;Підвал;Школа;СЗШ № 99;Комунальна;559-27-18;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;14;50.45095;30.61755;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;16-Б;50.4511781;30.6211071;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;17;50.4507507;30.6146901;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;17-А;50.4514451;30.6155308;Найпростіші укриття;Підвал;Дитячий садок;ДНЗ № 244;Комунальна;559-61-67;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;18-Б;50.45123;30.62211;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;19;50.45114;30.61648;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;22;50.45313;30.62554;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №402 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-69-82;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;33/10;50.4542664;30.6272863;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №411 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;513-32-81;Відсутній
м. Київ;Дніпровський; вул. Червоноткацька;43;50.455418;30.6310748;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-17;Відсутній
м. Київ;Дніпровський; вул. Чупринки Григорія;8-А;50.4445483;30.6220341;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №401 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;559-45-33;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;1-В;50.4569535;30.5905644;Найпростіші укриття;Підвал;Житловий будинок;ОСББ «Наш дім»;Приватна;516-48-67;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;10;50.4541417;30.5975356;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;12;50.4544374;30.5989266;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-01;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;14;50.454832;30.5989802;Найпростіші укриття;Підвал;Житловий будинок;"КП з експлуатації і ремонту житлового фонду ""Житлосервіс""";Комунальна;281-44-17;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;20;50.4560486;30.5944985;Подвійного призначення;Підвал;Житловий будинок;ЖЕД №410 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;517-59-57;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;20-А;50.4564581;30.5951458;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД №410 КП «КК з ОЖФ Дніпровського району м. Києва»;Комунальна;517-59-57;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;20-А;50.4563769;30.5947118;Найпростіші укриття;Підвал;Школа;УК (СШ № 272);Комунальна;517-55-29;Відсутній
м. Київ;Дніпровський; вул. Шептицького Андрея Митрополита;5;50.4579935;30.5885707;Найпростіші укриття;Підвал з пандусом;Адмін. будівля;КНП «КДЦ»;Комунальна;516-40-57;В наявності
м. Київ;Дніпровський; вул. Шумського Юрія;1;50.4268188;30.6032443;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;ОСББ;Приватна;050-410-03-19;В наявності
м. Київ;Дніпровський; вул. Шумського Юрія;1-А;50.4263507;30.6040115;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Магнат""";Приватна;938023333;Відсутній
м. Київ;Дніпровський; вул. Шумського Юрія;1-Б;50.4258278;30.6047315;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Петровський""";Приватна;050-410-03-19 067-537-37-81;Відсутній
м. Київ;Дніпровський; вул. Шумського Юрія;3-Г;50.4243635;30.6039966;Найпростіші укриття;Підвал;Житловий будинок;"Житловий комплекс ""Озерні зорі""";Приватна;067-209-35-35;Відсутній
м. Київ;Дніпровський; вул. Юності;3;50.4639734;30.6154475;Найпростіші укриття;Підвал з пандусом;Школа;НВК «Домінанта»;Комунальна;543-37-57;В наявності
м. Київ;Дніпровський; вул. Юності;8/2;50.4651132;30.6185287;Найпростіші укриття;Підвал;Житловий будинок;"ОСББ ""Юність-98""";Приватна;543-17-20;Відсутній
м. Київ;Дніпровський; Дніпровська набережна;1;50.4281833;30.5945193;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;ОСББ;Приватна;517-39-91;В наявності
м. Київ;Дніпровський; Дніпровська набережна;1;50.4281496;30.5942752;Подвійного призначення;Підвал;Житловий будинок;"ТОВ ""УПК -Сервіс""";Приватна;550-31-30;Відсутній
м. Київ;Дніпровський; Дніпровська набережна;1-А;50.4298841;30.5944076;Подвійного призначення;Підземний паркінг з пандусом;Житловий будинок;ОСББ;Приватна;517-39-91;В наявності
м. Київ;Дніпровський; Дніпровська набережна;1-А;50.4289454;30.594511;Подвійного призначення;Підвал;Житловий будинок;"ТОВ ""УПК -Сервіс""";Приватна;550-31-30;Відсутній
м. Київ;Дніпровський;просп. Броварський (Биковня-1);;50.4688629;30.6598644;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-83;В наявності
м. Київ;Дніпровський;просп. Броварський (Биковня-2);;50.4720956;30.6715461;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-84;В наявності
м. Київ;Дніпровський;просп. Броварський (Биковня-3);;50.4739311;30.6781046;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-85;В наявності
м. Київ;Дніпровський; просп. Броварський (Зазим'є);;50.4867963;30.7241068;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
м. Київ;Дніпровський; просп. Броварський (парк Кіото);;50.4625247;30.6288931;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-86;В наявності
м. Київ;Дніпровський;" просп. Броварський (ст. м. ""Чернігівська"")";;50.45989;30.63022;Подвійного призначення;Станція метро;Станція метро;КП ШЕУ Дніпровського району міста Києва;Комунальна;559-69-82;В наявності
