"city";"district";"address";"address_number";"latitude";"longitude";"closure_type";"shelter_type";"building_type";"owner";"ownership_type";"phone";"ramp"
"м.Київ";"Печерський";" вул. Лютеранська";"8";"50.4452636";"30.5229295";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"10";"50.4420824";"30.5476686";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Центр-10""";"Приватна";"067 498 74 83";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"11-А";"50.4420493";"30.5496932";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"12-А";"50.4415533";"30.5485097";"Найпростіші укриття";"Підвал";"житловий будинок";"ДП ""Укржитлосервіс""";"Інша";"223 86 79";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"12-А";"50.4416502";"30.5483339";"Найпростіші укриття";"Підвал";"житловий будинок";"ДП ""Укржитлосервіс""";"Інша";"223 86 79";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"16";"50.440889";"30.5493161";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Наш дім -16""";"Приватна";"067 466 50 25";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"3-А";"50.443564";"30.546862";"Подвійного призначення";"Підвал";"житловий будинок";"ТОВ ""Промресурс Плюс""";"Приватна";"067 503 71 73";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"3-Б";"50.4437363";"30.5475598";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"4/6";"50.44252";"30.5461561";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"7";"50.4426785";"30.5478488";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мазепи Івана";"9";"50.4423548";"30.5483622";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"11";"50.4152488";"30.5322136";"Найпростіші укриття";"Підвал";"гуртожиток";"ГУ МНС України в місті києві";"Інша";"528 64 83";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"16";"50.4149625";"30.5341966";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"18";"50.4151814";"30.5351185";"Подвійного призначення";"Інше";"житловий будинок";"БУ ГУМВС України";"Інша";"482 13 28";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"20";"50.4150486";"30.5360902";"Найпростіші укриття";"Підвал";"житловий будинок";"Павлова ";"Приватна";"067 251 08 26";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"20-Б";"50.4163325";"30.5371129";"Найпростіші укриття";"Підвал";"житловий будинок";"Мусольова В.П.";"Приватна";"067 119 00 09";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"31";"50.4178536";"30.5377702";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"35-Б";"50.4198888";"30.5388276";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"36";"50.4205523";"30.5414739";"Найпростіші укриття";"Підвал";"житловий будинок";"Мокренко В.П.";"Приватна";"063 247 07 12";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"36";"50.420748";"30.5416853";"Найпростіші укриття";"Підвал";"житловий будинок";"Мокренко В.П.";"Приватна";"063 247 07 12";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"37";"50.4202418";"30.5403153";"Подвійного призначення";"Інше";"житловий будинок";"ЖБК ""Радянський воїн""";"Приватна";"280 36 10";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"38";"50.4212906";"30.5422363";"Найпростіші укриття";"Підвал";"житловий будинок";"Борсук Є.М.";"Приватна";"068 627 42 11";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"39-А";"50.4211787";"30.5401253";"Найпростіші укриття";"Підвал";"житловий будинок";"Стрельніков А.П.";"Приватна";"099 616 49 36";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"42";"50.4220174";"30.5432225";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Печерський-4""";"Приватна";"067 503 68 32";"Відсутній"
"м.Київ";"Печерський";" вул. Маккейна Джона";"43";"50.4224522";"30.5428631";"Найпростіші укриття";"Підвал";"житловий будинок";"ДП ""Еко""";"Інша";"067 778 48 56";"Відсутній"
"м.Київ";"Печерський";" вул. Марії Заньковецької";"8";"50.4468285";"30.5244922";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мечникова";"10/2";"50.4365191";"30.5313864";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мечникова";"7-А";"50.43779";"30.53313";"Подвійного призначення";"Інше";"житловий будинок";"ЖБК ""Дружба""";"Приватна";"068 466 98 06";"Відсутній"
"м.Київ";"Печерський";" вул. Мирного Панаса";"16/13";"50.4336295";"30.5409095";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Корона віденська""";"Приватна";"067 247 93 23";"Відсутній"
"м.Київ";"Печерський";" вул. Мирного Панаса";"17";"50.4337009";"30.53691";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"КП ""Житло-сервіс""";"Приватна";"097 317 79 87";"В наявності"
"м.Київ";"Печерський";" вул. Мирного Панаса";"27";"50.4344895";"30.5346751";"Найпростіші укриття";"Підвал";"житловий будинок";"Управління справами апарату Верховної ради";"Інша";"067 242 16 83";"Відсутній"
"м.Київ";"Печерський";" вул. Мирного Панаса";"28-А";"50.4346651";"30.5368693";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Корона віденська""";"Приватна";"067 247 93 23";"Відсутній"
"м.Київ";"Печерський";" вул. Мирного Панаса";"5";"50.43302";"30.54259";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Мирного Панаса";"8";"50.43337";"30.54282";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Корона віденська""";"Приватна";"067 247 93 23";"Відсутній"
"м.Київ";"Печерський";" вул. Мічуріна";"4";"50.4194924";"30.5546463";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Науковець 2010""";"Приватна";"284 91 30";"Відсутній"
"м.Київ";"Печерський";" вул. Московська";"27";"50.4376841";"30.5455566";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Московська";"Приватна";"096 858 24 54";"Відсутній"
"м.Київ";"Печерський";" вул. Московська";"29";"50.4373848";"30.5454816";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Московська";"39";"50.4335451";"30.5457944";"Подвійного призначення";"Підвал";"житловий будинок";"МПП""Ортех""";"Приватна";"067 702 12 08";"Відсутній"
"м.Київ";"Печерський";" вул. Московська";"46/2";"50.4325756";"30.5444385";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Новобудова""";"Приватна";"525 90 03";"В наявності"
"м.Київ";"Печерський";" вул. Набережно-Печерська дорога";"4";"50.4208483";"30.5696872";"Найпростіші укриття";"Підвал";"гуртожиток";"КП ""Київшляхміст""";"Інша";"067 829 27 02";"Відсутній"
"м.Київ";"Печерський";" вул. Немировича-Данченка";"1";"50.43155";"30.53977";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Немировича-Данченка";"16-А";"50.430597";"30.53683";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Німанська";"2";"50.4167694";"30.5452605";"Найпростіші укриття";"Підвал";"житловий будинок";"ЖБК ""Медик""";"Приватна";"066 716 45 25";"Відсутній"
"м.Київ";"Печерський";" вул. Німанська";"3";"50.4171963";"30.5454478";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Ольгинська";"6";"50.4469573";"30.5285022";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Ковальська""";"Приватна";"050 435 93 86";"В наявності"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"11";"50.4376124";"30.5479988";"Найпростіші укриття";"Підвал";"житловий будинок";"Асоціація ОСББ ""Верхній Печерськ""";"Приватна";"050 952 50 05";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"13";"50.436407";"30.5472364";"Найпростіші укриття";"Підвал";"житловий будинок";"Асоціація ОСББ ""Верхній Печерськ""";"Приватна";"066 389 93 75";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"19";"50.4352982";"30.5458815";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"19-А";"50.43544";"30.54687";"Подвійного призначення";"Підвал";"житловий будинок";"Латишок";"Приватна";"067 661 47 01";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"3";"50.438355";"30.549601";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"3";"50.4384148";"30.5498397";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"5";"50.4385152";"30.549081";"Найпростіші укриття";"Підвал";"житловий будинок";"Асоціація ОСББ ""Верхній Печерськ""";"Приватна";"067 442 45 92";"Відсутній"
"м.Київ";"Печерський";" вул. Омеляновича-Павленка Михайла";"7";"50.43841";"30.54853";"Найпростіші укриття";"Підвал";"житловий будинок";"Асоціація ОСББ ""Верхній Печерськ""";"Приватна";"067 442 45 92";"Відсутній"
"м.Київ";"Печерський";" вул. Орлика Пилипа";"6";"50.44281";"30.53246";"Подвійного призначення";"Підвал";"житловий будинок";"Проценко ";"Приватна";"095 224 28 80";"Відсутній"
"м.Київ";"Печерський";" вул. Первомайського Леоніда";"4";"50.43567";"30.53183";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Підвисоцького";"3-А";"50.41610";"30.54560";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Мотор""";"Приватна";"050 170 16 45";"Відсутній"
"м.Київ";"Печерський";" вул. Підвисоцького";"6-В";"50.4153139";"30.5441001";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ""МСК"" ""УПРАВДОМ""";"Приватна";"067 423 77 78";"В наявності"
"м.Київ";"Печерський";" вул. Підвисоцького";"12-А";"50.415403";"30.5477142";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Правобережна";"6";"50.4070535";"30.5567582";"Найпростіші укриття";"Підвал";"гуртожиток";"Київський технікум електроних приладів";"Інша";"285 51 70";"Відсутній"
"м.Київ";"Печерський";" вул. Предславинська";"12";"50.42652";"30.51928";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Предславинська";"21/23";"50.4250739";"30.5209827";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Вимпел""";"Приватна";"067 972 81 49";"Відсутній"
"м.Київ";"Печерський";" вул. Предславинська";"21/23";"50.4249664";"30.5210909";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Предславинська";"Приватна";"067 238 11 14";"Відсутній"
"м.Київ";"Печерський";" вул. Предславинська";"24";"50.4247167";"30.5203215";"Найпростіші укриття";"Підвал";"житловий будинок";"Судомій ";"Приватна";"050 550 59 52";"Відсутній"
"м.Київ";"Печерський";" вул. Предславинська";"31/11";"50.42421";"30.5217473";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Сервіс""";"Приватна";"050 381 51 81";"В наявності"
"м.Київ";"Печерський";" вул. Предславинська";"34";"50.4208032";"30.5228829";"Найпростіші укриття";"Підвал";"гуртожиток";"ДП ""Наш дім""";"Інша";"521 98 59";"Відсутній"
"м.Київ";"Печерський";" вул. Раєвського Миколи";"11";"50.4173163";"30.5330956";"Найпростіші укриття";"Підвал";"житловий будинок";"ДП ""Наш дім""";"Інша";"521 98 39";"Відсутній"
"м.Київ";"Печерський";" вул. Раєвського Миколи";"23-А";"50.4208853";"30.5361475";"Найпростіші укриття";"Підвал";"гуртожиток";"Київський державний технікум легкої промисловості";"Інша";"529 14 23";"Відсутній"
"м.Київ";"Печерський";" вул. Раєвського Миколи";"28";"50.4188168";"30.5354651";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Шкільне""";"Комунальна";"097 704 20 13";"Відсутній"
"м.Київ";"Печерський";" вул. Раєвського Миколи";"34";"50.4206992";"30.5366234";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Рибальська";"8";"50.4343566";"30.5424891";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Спецжитлофонд""";"Інша";"050 355 85 29";"Відсутній"
"м.Київ";"Печерський";" вул. Різницька";"11";"50.4352812";"30.5426066";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Різницька";"8";"50.4356303";"30.542758";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Соловцова";"2";"50.40499";"30.55629";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Соловцова""";"Приватна";"063 288 30 97";"В наявності"
"м.Київ";"Печерський";" вул. Старонаводницька";"13";"50.42694";"30.54276";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Рада""";"Приватна";"569 27 81";"В наявності"
"м.Київ";"Печерський";" вул. Старонаводницька";"13-А";"50.42594";"30.54408";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Рада""";"Приватна";"569 27 81";"В наявності"
"м.Київ";"Печерський";" вул. Старонаводницька";"4";"50.42820";"30.54452";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"4-А";"50.4280188";"30.5431892";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Старонаводницька 4А""";"Інша";"050 387 76 08";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"4-Б";"50.42722";"30.54370";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"6";"50.4286281";"30.5463026";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ЕРЖФ ""Житлосервіс""";"Інша";"281 44 04";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"6-Б";"50.42764";"30.54611";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Рада""";"Приватна";"569 27 81";"В наявності"
"м.Київ";"Печерський";" вул. Старонаводницька";"6-А";"50.42915";"30.54734";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"8-Б";"50.4271472";"30.5489287";"Подвійного призначення";"Інше";"житловий будинок";"ТОВ ""КОМФОРТУПРАВБУД""";"Інша";"063 377 35 74";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"8-Б";"50.4271491";"30.5486527";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Старонаводницька";"8-М";"50.42883";"30.54851";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Тверський тупик";"7";"50.4237036";"30.5316422";"Найпростіші укриття";"Підвал";"гуртожиток";"БУ 12 КЕУ м.Києва";"Інша";"529 12 83";"Відсутній"
"м.Київ";"Печерський";" вул. Тимірязівська";"30";"50.4092543";"30.5584997";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Резиденція Тимирязівська""";"Приватна";"068 601 89 51";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"13";"50.4255429";"30.5231483";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""АНРІ БАРБЮСА ";"Приватна";"098 661 91 10";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"16";"50.42659";"30.52154";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Ковальська""";"Приватна";"050 435 93 86";"В наявності"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"22-А";"50.4252422";"30.5226381";"Найпростіші укриття";"Підвал";"житловий будинок";"ЖБК ""Вчитель""";"Приватна";"067 979 79 45";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"32";"50.4210421";"30.5248454";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"37/1";"50.42123";"30.52631";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""УБС""";"Приватна";"067 440 87 54";"В наявності"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"37/1-Б";"50.42123";"30.52631";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""УБС""";"Приватна";"067 440 87 54";"В наявності"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"41/22";"50.4198242";"30.5267645";"Найпростіші укриття";"Підвал";"житловий будинок";"ЖБК ""Радянський вчитель""";"Приватна";"285 44 98";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"5";"50.42856";"30.52194";"Найпростіші укриття";"Підвал";"житловий будинок";"ТОВ Вторбудвест""";"Приватна";"063 241 69 56";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"5-Б";"50.42874";"30.52283";"Подвійного призначення";"Інше";"житловий будинок";"ЖБК ""Хімік""";"Приватна";"067 233 169 78";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"5-В";"50.42974";"30.52289";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Сервіс""";"Приватна";"050 381 51 81";"В наявності"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"56";"50.4178547";"30.5273373";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"58/1";"50.41697";"30.52787";"Найпростіші укриття";"Підвал";"житловий будинок";"Виксич";"Приватна";"099 127 34 83";"Відсутній"
"м.Київ";"Печерський";" вул. Тютюнника Василя";"9";"50.4272787";"30.5223556";"Найпростіші укриття";"Підвал";"гуртожиток";"Міністерство освіти і науки УкраїниКиївський геолго-розвідувальний технікум";"Інша";"528 17 02";"Відсутній"
"м.Київ";"Печерський";" вул. Філатова";"10";"50.4145684";"30.5327252";"Найпростіші укриття";"Підвал";"житловий будинок";"Підприємство по утримакнню житлового фонду Національної спілки художників";"Інша";"272 33 01";"Відсутній"
"м.Київ";"Печерський";" вул. Хрещатик";"23";"50.4451024";"30.5220239";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Хрещатик";"25";"50.4447779";"30.5228286";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Цитадельна";"4/7";"50.4331714";"30.5488178";"Подвійного призначення";"Підвал";"житловий будинок";"Дзюба ";"Приватна";"098 460 22 22";"Відсутній"
"м.Київ";"Печерський";" вул. Цитадельна";"5/9";"50.4328631";"30.5489903";"Подвійного призначення";"Підвал";"житловий будинок";"КНП ""Центр медико-санитарної допомоги""";"Інша";"254 46 70";"Відсутній"
"м.Київ";"Печерський";" вул. Чеська";"1/22";"50.4165961";"30.537663";"Подвійного призначення";"Інше";"житловий будинок";"ЖБК ""Прогрес""";"Приватна";"095 056 34 06";"Відсутній"
"м.Київ";"Печерський";" вул. Чеська";"4";"50.4157763";"30.5371085";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Прогрес""";"Приватна";"068 128 43 10";"Відсутній"
"м.Київ";"Печерський";" вул. Чеська";"6";"50.4159963";"30.5379959";"Подвійного призначення";"Інше";"житловий будинок";"ЖБК ""Проектувальник""";"Приватна";"285 25 02";"Відсутній"
"м.Київ";"Печерський";" вул. Чигоріна";"16";"50.4212822";"30.5391571";"Найпростіші укриття";"Підвал";"житловий будинок";"Левченко В.М.";"Приватна";"067 419 19 10";"Відсутній"
"м.Київ";"Печерський";" вул. Чигоріна";"49";"50.41852";"30.53645";"Найпростіші укриття";"Підвал";"житловий будинок";"Малієва О.О";"Приватна";"098 659 47 07";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"20";"50.4439153";"30.5317392";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"22";"50.4436504";"30.531459";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""Основа 22""";"Приватна";"050 444 93 61";"В наявності"
"м.Київ";"Печерський";" вул. Шовковична";"29";"50.4415965";"30.5294239";"Найпростіші укриття";"Підвал";"житловий будинок";"Управління справами апарату Верховної ради";"Інша";"067 242 16 83";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"3";"50.4463858";"30.5359233";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""ЛУКСОР""";"Приватна";"063 225 99 99";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"30-А";"50.4427319";"30.530119";"Найпростіші укриття";"Підвал";"житловий будинок";"Паламарчук О.М";"Приватна";"067 401 44 26";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"30/35";"50.44262";"30.52989";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Медик""";"Приватна";"096 629 43 25";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"38";"50.4409619";"30.5276344";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Шовковична";"48";"50.44011";"30.52584";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Будматеріали""";"Приватна";"093 926 81 01";"Відсутній"
"м.Київ";"Печерський";" вул. Шота Руставелі";"44";"50.43545";"30.51800";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"КП ""Житло-сервіс""";"Приватна";"097 317 79 87";"В наявності"
"м.Київ";"Печерський";" вул. Шота Руставелi";"25";"50.4380419";"30.519301";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" вул. Шота Руставелi";"31-Б";"50.4372831";"30.5192115";"Найпростіші укриття";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 35";"Відсутній"
"м.Київ";"Печерський";" пров. Арсенальний";"5";"50.431598";"30.5377671";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" пров. Виноградний";"4";"50.4423012";"30.5365069";"Найпростіші укриття";"Підвал";"житловий будинок";"Управління справами апарату Верховної ради";"Інша";"067 242 16 83";"Відсутній"
"м.Київ";"Печерський";" пров. Гордієнка";"1-А";"50.439898";"30.5360547";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" пров. Гуцала Євгена";"3";"50.43130";"30.54206";"Подвійного призначення";"Підвал";"житловий будинок";"Лавриненко І.";"Приватна";"098 460 20 20";"Відсутній"
"м.Київ";"Печерський";" пров. Гуцала Євгена";"5";"50.4320336";"30.5406888";"Подвійного призначення";"Підвал";"житловий будинок";"Яковенко Н.Б";"Приватна";"066 426 29 33";"Відсутній"
"м.Київ";"Печерський";" пров. Іпсилантіївський";"3";"50.4414568";"30.5467332";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" пров. Іпсилантіївський";"5";"50.4407927";"30.5474431";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067 326 48 36";"Відсутній"
"м.Київ";"Печерський";" пров. Козловського";"4";"50.4420139";"30.5266483";"Найпростіші укриття";"Підвал";"житловий будинок";"ОСББ ""Наш дім-4""";"Приватна";"067 327 77 88";"Відсутній"
"м.Київ";"Печерський";" пров. Кріпосний";"4";"50.44454";"30.53831";"Подвійного призначення";"Підвал";"житловий будинок";"КП ""Керуюча компанія""";"Комунальна";"067-326-48-36";"Відсутній"
"м.Київ";"Печерський";" пров. Кріпосний";"4-А";"50.4445757";"30.5381948";"Подвійного призначення";"Інше";"житловий будинок";"ОСББ ""Газда""";"Приватна";"067 244 16 44";"Відсутній"
"м.Київ";"Печерський";" пров. Лабораторний";"6";"50.4261917";"30.5244938";"Подвійного призначення";"Підземний паркінг з пандусом";"житловий будинок";"ТОВ ""БІДІВІ""";"Приватна";"068 784 38 33";"В наявності"
