сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Дарницький; вул. Драгоманова Михайла;31;50.4011414;30.637308;Подвійного призначення;Підвал;Житловий будинок;«Озерне-31»;Приватна;067-445-86-01;Відсутній
м. Київ;Дарницький; вул. Драгоманова Михайла;31-Б;50.40165;30.64008;Подвійного призначення;Підвал;Житловий будинок;«Драгоманова 31 Б»;Приватна;067-44586-51;Відсутній
м. Київ;Дарницький; вул. Драгоманова Михайла;31-В;50.4026595;30.6398996;Найпростіші укриття;Підвал;Житловий будинок;«Анди»;Приватна;570-97-72;Відсутній
м. Київ;Дарницький; вул. Драгоманова Михайла;38;50.4068825;30.6375305;Подвійного призначення;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Зарічна;1;50.3951821;30.6022038;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;525-90-03;В наявності
м. Київ;Дарницький; вул. Драгоманова Михайла;38-А;50.4065582;30.6368056;Подвійного призначення;Підвал;Будинок інвестиційний;КП ЕРЖФ «Житло-сервіс»;Комунальна;281-44-01;Відсутній
м. Київ;Дарницький; вул. Драгоманова Михайла;40-Ж;50.406468;30.6386527;Найпростіші укриття;Підвал;Житловий будинок;«Драгоманова 40-Ж»;Приватна;093-302-61-13;Відсутній
м. Київ;Дарницький; вул. Драгоманова Михайла;9-А;50.4142574;30.63944;Найпростіші укриття;Підвал;Школа;Ліцей № 303;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Зарічна;1;50.3951103;30.6021474;Подвійного призначення;Підвал;Житловий будинок;Новобудова;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; вул. Зарічна;1-А;50.395876;30.598918;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;525-90-03;В наявності
м. Київ;Дарницький; вул. Зарічна;1-А;50.3963616;30.5986739;Подвійного призначення;Підвал;Житловий будинок;Новобудова;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; вул. Зарічна;1-Б;50.3958137;30.5991579;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ Новобудова;Приватна;096-777-73-37;В наявності
м. Київ;Дарницький; вул. Зарічна;1-Б;50.39593;30.59963;Подвійного призначення;Підвал;Житловий будинок;«Зарічна 1-Б»;Приватна;096-777-73-37;Відсутній
м. Київ;Дарницький; вул. Зарічна;1-В;50.3955983;30.600945;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ Новобудова;Приватна;067-278-97-80;В наявності
м. Київ;Дарницький; вул. Зарічна;1-В;50.39573;30.60065;Подвійного призначення;Підвал;Житловий будинок;«Зарічна 1 В»;Приватна;067-278-97-80;Відсутній
м. Київ;Дарницький; вул. Зарічна;1-Г;50.3955725;30.6012335;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Зарічна 1-Б»;Приватна;228-59-47;В наявності
м. Київ;Дарницький; вул. Зарічна;1-Г;50.3956753;30.6016554;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Київ Комфорт Сервіс»;Приватна;228 59 47;Відсутній
м. Київ;Дарницький; вул. Зарічна;3-А;50.3966802;30.5996664;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Зарічна 1 В»;Приватна;067-147-78-59;В наявності
м. Київ;Дарницький; вул. Зарічна;3-А;50.39669;30.60010;Подвійного призначення;Підвал;Житловий будинок;«Зарічний 3-А»;Приватна;067-147-78-59;Відсутній
м. Київ;Дарницький; вул. Здолбунівська;9-Б;50.4162463;30.6187259;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Київ Комфорт Сервіс»;Приватна;507-22-80;В наявності
м. Київ;Дарницький; вул. Заслонова Костянтина;10;50.4265982;30.6525456;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 256 санаторного типу;Комунальна;566-20-48;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;13-А;50.4286559;30.6576915;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;13-Б;50.42918;30.65774;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;17/6;50.4289224;30.6588517;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;17/6;50.4291765;30.6591939;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;18;50.42808;30.65840;Найпростіші укриття;Підвал;Колишні сховища V класу;Палац культури «Дарниця»;Комунальна;0566-06-05;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;18;50.42813;30.65853;Найпростіші укриття;Підвал;Палац культури;Палац культури „Дарниця”;Комунальна;0566-06-05;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;22;50.42918;30.66172;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;3;50.4263651;30.6484064;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;7;50.4269358;30.6508791;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Заслонова Костянтина;9;50.42715;30.65174;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Здолбунівська;3-Б;50.4136054;30.6141334;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 113;Комунальна;574-38-69;Відсутній
м. Київ;Дарницький; вул. Здолбунівська;3-Г;50.4149281;30.6151503;Найпростіші укриття;Підвал;Будинок інвестиційний;ТОВ «МСК «Управдом»;Приватна;507-22-80;Відсутній
м. Київ;Дарницький; вул. Здолбунівська;7-Б;50.41344;30.61762;Найпростіші укриття;Підвал;Школа;СЗШ № 111;Комунальна;574-38-56;Відсутній
м. Київ;Дарницький; вул. Здолбунівська;9-Б;50.416362;30.6193726;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «МСК «Управдом»;Приватна;507-22-80;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;11;50.4020376;30.6229415;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «МСК «Управдом»;Приватна;525-90-03;В наявності
м. Київ;Дарницький; вул. Зрошувальна;3-Б;50.4337662;30.6707746;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Зрошувальна;30;50.4400314;30.6862414;Найпростіші укриття;Підвал;Колишні сховища V класу;Станція метро  Дарниця;Комунальна;567-54-31;Відсутній
м. Київ;Дарницький; вул. Зрошувальна;31;50.4398811;30.68578;Найпростіші укриття;Підвал;Колишні сховища V класу;Локомотивне Депо Дарниця;Комунальна;567-54-31;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;10;50.38481;30.69817;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;14;50.38479;30.70009;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;20;50.3799688;30.7058941;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;20-А;50.3789796;30.7069765;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;20-Б;50.38096;30.70541;Подвійного призначення;Підвал;Житловий будинок;"ЖЕД № 207 КП ""КК з ОЖФ Дарницького р-ну м. Києва""";Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;20-В;50.3797524;30.7065783;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;6;50.38667;30.69609;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Івана Дяченко;8;50.38608;30.69800;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 207 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Качуровського Ігоря;107/11;50.4236188;30.6684476;Найпростіші укриття;Підвал;Колишні сховища V класу;ЛЕКТУС;Комунальна;551-35-06;Відсутній
м. Київ;Дарницький; вул. Качуровського Ігоря;14/105;50.4236569;30.667831;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Качуровського Ігоря;14/105;50.4235597;30.6676956;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Качуровського Ігоря;5;50.4251044;30.6691817;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Качуровського Ігоря;68/10;50.42434;30.66810;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;11;50.40222;30.62305;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;14-В;50.4019331;30.6160371;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Новобудова»;Приватна;067-326-75-06;В наявності
м. Київ;Дарницький; вул. Княжий Затон;12-Б;50.4025716;30.6191716;Найпростіші укриття;Підвал;Школа;Київська інженерна гімназія;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;21;50.4007689;30.6171262;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Адоніс сервіс»;Приватна;569-84-08;В наявності
м. Київ;Дарницький; вул. Княжий Затон;17-В;50.4010012;30.6213698;Найпростіші укриття;Підвал;Школа;СЗШ № 62;Комунальна;573-78-46;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;19;50.40132;30.6192007;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 205 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;573-61-63;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;2/30;50.40293;30.62896;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Новобудова»;Приватна;525-90-03;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;21;50.40069;30.61665;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;9;50.4023217;30.6252424;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Зарічний 3-А»;Приватна;351-20-34;В наявності
м. Київ;Дарницький; вул. Княжий Затон;7-А;50.40114;30.62594;Найпростіші укриття;Підвал;Школа;СШ № 314;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Княжий Затон;9;50.4022565;30.6249764;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Адоніс сервіс»;Приватна;351-20-34;Відсутній
м. Київ;Дарницький; вул. Мишуги Олександра;10;50.3964859;30.6363469;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Сердолік»;Приватна;050 531-51-52;В наявності
м. Київ;Дарницький; вул. Колекторна;1;50.3999181;30.6803654;Найпростіші укриття;Підвал;Колишні сховища V класу;Бортницька Станція метро  аерації;Комунальна;200-73-01;Відсутній
м. Київ;Дарницький; вул. Колекторна;1;50.3998437;30.6801843;Найпростіші укриття;Підвал;Колишні сховища V класу;Бортницька Станція метро  аерації;Комунальна;200-73-01;Відсутній
м. Київ;Дарницький; вул. Колекторна;3;50.3984772;30.6807478;Найпростіші укриття;Підвал;Житловий будинок;«Місто для людей»;Приватна;564-71-30;Відсутній
м. Київ;Дарницький; вул. Кошиця Олександра;6;50.4069933;30.6449695;Найпростіші укриття;Підвал;Школа;Школа І ступеня № 295;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Кошиця Олександра;6;50.4066409;30.6451694;Найпростіші укриття;Підвал;Школа;Гімназія «Діалог»;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Кошиця Олександра;7-А;50.40527;30.64517;Найпростіші укриття;Підвал;Житловий будинок;«Сонячна околиця»;Приватна;098-119-59-25;Відсутній
м. Київ;Дарницький; вул. Кошиця Олександра;8;50.40735;30.64213;Найпростіші укриття;Підвал;Школа;СШ № 296;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Кошиця Олександра;9-А;50.40460;30.64238;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 242;Комунальна;564-97-95;Відсутній
м. Київ;Дарницький; вул. Крушельницької Соломії;13;50.39132;30.64767;Подвійного призначення;Підвал;Житловий будинок;«Соломії Крушельницької»;Приватна;;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;21;50.4242652;30.653907;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 706;Комунальна;566-30-55;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;31;50.42543;30.6596191;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;31-Б;50.4258732;30.6592697;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;39/14;50.4265409;30.6641835;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;42/15;50.4243547;30.6567466;Найпростіші укриття;Підвал;Житловий будинок;"ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва""";Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;45;50.4262429;30.6686544;Найпростіші укриття;Підвал;Школа;СЗШ № 160;Комунальна;566-32-21;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;58;50.42581;30.66287;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;58-А;50.42517;30.66287;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;60;50.42592;30.66351;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;64;50.42601;30.66552;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;72/3;50.42541;30.66939;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;74;50.42526;30.67035;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;74;50.4252158;30.6706621;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;74-Б;50.4248625;30.6710256;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;76/4;50.42505;30.67156;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;82;50.42405;30.67398;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;82-А;50.42462;30.67411;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Литвинського Юрія;84;50.42402;30.67578;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Машиністівська;1;50.4429419;30.6753888;Найпростіші укриття;Підвал;Колишні сховища V класу;Вагонне Депо Дарниця;Комунальна;567-54-31;Відсутній
м. Київ;Дарницький; вул. Мишуги Олександра;12;50.3958009;30.6360689;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Кооператив «Підземний гараж»;Приватна;569-84-08;В наявності
м. Київ;Дарницький; вул. Мишуги Олександра;12;50.3958473;30.6363878;Подвійного призначення;Підвал;Житловий будинок;ОСББ «Мишуги Олександра- 12»;Приватна;067-243-39-39;Відсутній
м. Київ;Дарницький; вул. Мишуги Олександра;2;50.3983744;30.6401818;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;363-08-62;В наявності
м. Київ;Дарницький; вул. Мишуги Олександра;2;50.39823;30.64056;Подвійного призначення;Підвал;Житловий будинок;«Сердолік»;Приватна;353-08-64;Відсутній
м. Київ;Дарницький; вул. Мишуги Олександра;3-В;50.3962664;30.638229;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ТОВ «Ковальська- Житлосервіс»;Приватна;363-08-62;В наявності
м. Київ;Дарницький; вул. Мишуги Олександра;8;50.3961106;30.6371904;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;КП «КК зОЖФз Дарницького р-ну м. Києва»;Комунальна;569-84-08;В наявності
м. Київ;Дарницький; вул. Мишуги Олександра;5;50.39493;30.63898;Найпростіші укриття;Підвал;Школа;Гімназія міжнародних відносин №323;Комунальна;565-43-66;Відсутній
м. Київ;Дарницький; вул. Мишуги Олександра;8;50.39667;30.63686;Подвійного призначення;Підвал;Будинок інвестиційний;ТОВ «Ковальська- Житлосервіс»;Приватна;569-84-08;Відсутній
м. Київ;Дарницький; вул. Мишуги Олександра;9-А;50.3948849;30.6367755;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;Торгово-офисний центр «Паралель»;Приватна;;В наявності
м. Київ;Дарницький; вул. Пчілки Олени;5;50.4162425;30.6308749;Подвійного призначення;Підземний паркінг з пандусом;Підземні автопаркінги;ОСББ «Олександра;Приватна;569-84-08;В наявності
м. Київ;Дарницький; вул. Новодарницька;11;50.4257923;30.6528575;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;11;50.4257681;30.6526429;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;13;50.425985;30.6539742;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;13;50.4258671;30.6539486;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;15;50.4263311;30.6557409;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;15;50.4262588;30.6555129;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;15/1;50.4267351;30.6557156;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;15/1-А;50.4270505;30.6566007;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;17;50.42644;30.6561769;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;17;50.4264764;30.6564095;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;2/17;50.4239293;30.6488398;Найпростіші укриття;Підвал;Колишні сховища V класу;Станція метро  Дарниця;Комунальна;567-54-31;Відсутній
м. Київ;Дарницький; вул. Новодарницька;2/17;50.424152;30.648909;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;23/7;50.4277006;30.6612622;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;26;50.4265725;30.6594205;Найпростіші укриття;Підвал;Колишні сховища V класу;Київський центр екстренної допомоги дітям;Комунальна;229-68-82;Відсутній
м. Київ;Дарницький; вул. Новодарницька;27;50.42802;30.66255;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;28/9;50.4269684;30.6605624;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;28/9;50.4270607;30.6602598;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;3/15;50.4246052;30.6488404;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;3/15;50.4245925;30.6484786;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 210 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-00-04;Відсутній
м. Київ;Дарницький; вул. Новодарницька;32;50.4277101;30.6629904;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 208 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;567-01-50;Відсутній
м. Київ;Дарницький; вул. Новодарницька;4;50.4239903;30.6500315;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;4;50.4241045;30.6504694;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;5;50.4247393;30.6495913;Найпростіші укриття;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Новодарницька;5;50.4246897;30.6492661;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Олійника Степана;6;50.40948;30.64473;Найпростіші укриття;Підвал;Дітсадок;ДНЗ № 147;Комунальна;564-63-66;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;10/5;50.4267058;30.6498349;Подвійного призначення;Підвал;Колишні сховища V класу;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;10/5;50.4267373;30.6500571;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;12;50.4262042;30.6503546;Найпростіші укриття;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
м. Київ;Дарницький; вул. Пасхаліна Юрія;16;50.4252699;30.6509597;Подвійного призначення;Підвал;Житловий будинок;ЖЕД № 209 КП «КК з ОЖФ Дарницького р-ну м. Києва»;Комунальна;563-04-78;Відсутній
