city;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м.Київ;Шевченківський; вул. Хрещатик;4;50.4519963;30.5268192;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; вул. Черняховського;12;50.4636822;30.4083615;Подвійного призначення;Підвал;Житловий будинок;Лазоренко М.Б.;Приватна;097-591-23-89;Відсутній
м.Київ;Шевченківський; вул. Чорновола Вячеслава;33/30;50.4520173;30.4842288;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Чорновола Вячеслава;39;50.4505973;30.483252;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; вул. Шолуденка;16;50.454511;30.4791454;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; вул. Шпака Миколи;4;50.4594051;30.431647;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 82;Комунальна;456-91-74;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;18;50.4625795;30.406497;Найпростіші укриття;Підвал;Адмін. будівля;Будинок дитячої творчості;Комунальна;400-33-95;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;32/38;50.4645995;30.4062322;Подвійного призначення;Підвал;Житловий будинок;Атек-95;Приватна;050-851-51-57;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;33;50.4663822;30.4052968;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-101-45-81;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;35;50.4671429;30.4052841;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-101-45-81;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;49;50.4740461;30.4051869;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-101-45-81;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;58-А;50.4738393;30.4097577;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 175;Комунальна;400-52-79;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;62-А;50.4755129;30.4070536;Подвійного призначення;Підвал;Житловий будинок;"ПП ""Ліафіс""";Приватна;050-469-77-47;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;70;50.478919;30.4066671;Найпростіші укриття;Підвал;Адмінбудівля;"КНП ""Центр первинної медико-санітапрної допомоги № 3"" Шевченківського району м. Києва";Комунальна;063-609-33-71;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;72;50.4793744;30.4062253;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Будмаг»;Приватна;067-101-45-71;Відсутній
м.Київ;Шевченківський; вул. Щербаківського Данила;72;50.4796748;30.4062334;Подвійного призначення;Підвал;Житловий будинок;ФОП Черновецький;Приватна;067-101-45-71;Відсутній
м.Київ;Шевченківський; вул. Щусева;20;50.4747461;30.441831;Найпростіші укриття;Підвал;Школа;Технічний ліцей;Комунальна;501-16-36;Відсутній
м.Київ;Шевченківський; вул. Щусева;28;50.4751246;30.4386148;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-118-50-79;Відсутній
м.Київ;Шевченківський; вул. Щусєва;2/19;50.4741663;30.4473432;Подвійного призначення;Підвал;Житловий будинок;ПП«Тіщенко»;Приватна;098-447-05-08;Відсутній
м.Київ;Шевченківський; вул. Щусєва;24;50.4749012;30.4399173;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Київінвест-Олімпія»;Приватна;453-76-65;Відсутній
м.Київ;Шевченківський; вул. Щусєва;3;50.4734454;30.4461981;Подвійного призначення;Підвал;Житловий будинок;ФОП Козловський Олег Олександрович;Приватна;099-296-76-28;Відсутній
м.Київ;Шевченківський; вул. Щусєва;4;50.4738854;30.4468809;Подвійного призначення;Підвал;Житловий будинок;ПП «Абетка»;Приватна;097-370-10-54;Відсутній
м.Київ;Шевченківський; вул. Щусєва;44;50.4769265;30.431399;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; вул. Щусєва;7;50.4737656;30.4440607;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-778-55-54;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;14-Г;50.4505124;30.5121039;Подвійного призначення;Підвал;Житловий будинок;СПД Германцева;Приватна;050-265-45-17;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;14-Г;50.4506405;30.5121119;Подвійного призначення;Підвал;Житловий будинок;ПП Заріна;Приватна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;14-Г;50.4505671;30.5122112;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Хубер»;Приватна;093-559-22-49;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;14-Г;50.450579;30.5119993;Подвійного призначення;Підвал;Житловий будинок;Папіш О.В.;Приватна;067-466-51-58;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;14-Д;50.4504166;30.512541;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;278-70-43;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;14-Д;50.4505507;30.5127031;Подвійного призначення;Підвал;Житловий будинок;"ТОВ ""Дісіней Проперті""";Приватна;098-638-71-46;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;17-Б;50.4512191;30.5086033;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;234-09-72;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;19;50.4519129;30.5083956;Подвійного призначення;Підвал;Житловий будинок;ФО Судоргіна;Приватна;067-466-06-82;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;25;50.4527761;30.5075163;Найпростіші укриття;Підвал;Адмінбудівля;Київська дитяча школа мистецтв №2 імені М.І.Вериківського;Комунальна;234-42-26;Відсутній
м.Київ;Шевченківський; вул. Ярославів Вал;30-А;50.4527114;30.5085324;Подвійного призначення;Підвал;Житловий будинок;Кучер Є.Л.;Приватна;098-911-99-88;Відсутній
м.Київ;Шевченківський; Кудрявський узвіз;2;50.457518;30.5001092;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Нікосія»;Приватна;097-961-58-01;Відсутній
м.Київ;Шевченківський; Кудрявський узвіз;2;50.4577895;30.4999537;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Ритуал»;Приватна;073-318-51-76;Відсутній
м.Київ;Шевченківський; Львівська площа;4;50.4559036;30.5072185;Подвійного призначення;Підвал;Житловий будинок;ФО Тужиков;Приватна;067-905-11-53;Відсутній
м.Київ;Шевченківський; майдан Незалежності;1;50.4513302;30.5227054;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; площа Перемоги;3;50.4470731;30.4913303;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; пров. Делегатський;1/28;50.47268;30.4769647;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 1;Комунальна;483-59-15;Відсутній
м.Київ;Шевченківський; пров. Артелерійський;7/9;50.4607751;30.4241546;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-778-55-54;Відсутній
м.Київ;Шевченківський; пров. Бехтерівський;10;50.4579056;30.4962373;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; пров. Бехтерівський;4;50.4570563;30.4961595;Подвійного призначення;Підвал;Житловий будинок;ФО Довбиш;Приватна;486-71-36;Відсутній
м.Київ;Шевченківський; пров. Бехтерівський;4-А;50.4575637;30.4971424;Подвійного призначення;Підвал;Житловий будинок;ФО Моргацький;Приватна;486-42-99;Відсутній
м.Київ;Шевченківський; пров. Бехтерівський;7/11;50.4575908;30.4951949;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-751-31-29;Відсутній
м.Київ;Шевченківський; пров. Бехтерівський;8;50.4575619;30.4958593;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Асоль»;Приватна;486-42-99;Відсутній
м.Київ;Шевченківський; пров. Георгіївський;2;50.4516451;30.5143717;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;278-70-43;Відсутній
м.Київ;Шевченківський; пров. Михайлівський;17;50.4518644;30.5183359;Подвійного призначення;Підвал;Житловий будинок;ФО Улубалова;Приватна;093-767-56-84;Відсутній
м.Київ;Шевченківський; пров. Старокиївський;3-А;50.4531326;30.4709615;Найпростіші укриття;Підвал;Дитячий садочок;Дошкільний навчальний заклад № 645;Комунальна;236-02-92;Відсутній
м.Київ;Шевченківський; пров. Татарський;1;50.4682207;30.4851727;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 139;Комунальна;484-52-71;Відсутній
м.Київ;Шевченківський; пров. Чеховський;11;50.4517293;30.5010927;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;097-419-26-22;Відсутній
м.Київ;Шевченківський; пров. Шевченка Тараса;7-Б;50.4506717;30.5202436;Подвійного призначення;Підвал;Житловий будинок;Оніщук О.В.;Приватна;050-544-64-31;Відсутній
м.Київ;Шевченківський; просп. Перемоги;16;50.4490219;30.4795203;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; просп. Перемоги;20;50.4497977;30.4745544;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;В наявності
м.Київ;Шевченківський; просп. Перемоги;30;50.4519792;30.4648239;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-240-97-60;Відсутній
м.Київ;Шевченківський; просп. Перемоги;30;50.451991;30.4647396;Подвійного призначення;Підвал;Житловий будинок;Палонен Зухра;Приватна;067-405-54-12;Відсутній
м.Київ;Шевченківський; просп. Перемоги;30;50.4519637;30.4649059;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Смокі Фей»;Приватна;097-372-45-05;Відсутній
м.Київ;Шевченківський; просп. Перемоги;58;50.457189;30.4372285;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-778-55-54;Відсутній
м.Київ;Шевченківський; просп. Перемоги;60;50.4561392;30.4359905;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; просп. Перемоги;66;50.4571527;30.4299658;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; просп. Перемоги;70;50.4579417;30.4279973;Подвійного призначення;Підвал;Житловий будинок;СПД Талайчук;Приватна;050-321-00-71;Відсутній
м.Київ;Шевченківський; просп. Перемоги;76;50.4583581;30.4258303;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-778-55-54;Відсутній
м.Київ;Шевченківський; просп. Перемоги;78;50.4583825;30.4248556;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-778-55-54;Відсутній
м.Київ;Шевченківський; просп. Перемоги;80/57;50.4586352;30.4235994;Найпростіші укриття;Підвал;Житловий будинок;"Комунальне підприємство ""Керуюча компанія з обслуговування житлового фонду Шевченківського району м. Києва""";Комунальна;067-778-55-54;Відсутній
м.Київ;Шевченківський; просп. Перемоги;84;50.4590495;30.4114931;Подвійного призначення;Підземний перехід;Підземний перехід;КП ШЕУ Шевченківського району;Комунальна;063-849-50-84;Відсутній
м.Київ;Шевченківський; просп. Перемоги;86;50.4590988;30.403407;Найпростіші укриття;Підвал;Школа;Заклад загальної середньої освіти № 73;Комунальна;353-57-21;Відсутній
м.Київ;Шевченківський; просп. Перемоги;98/2;50.4584978;30.3964747;Подвійного призначення;Підвал;Житловий будинок;ТОВ «Автошкола»;Приватна;067-101-45-71;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Берестейська»;;50.4586002;30.4196917;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Дорогожичі»;;50.4735527;30.4485261;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Золоті ворота»;;50.4483083;30.5138224;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Лук’янівська»;;50.4624305;30.4817029;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Льва Толстого»;;50.4396095;30.5158707;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Майдан Незалежності»;;50.4503955;30.5244415;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Нивки»;;50.4587497;30.4041755;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Сирець»;;50.4764;30.4309176;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;В наявності
м.Київ;Шевченківський;Станція метрополітену «Театральна»;;50.4452409;30.518035;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Університет»;;50.4444134;30.5059024;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
м.Київ;Шевченківський;Станція метрополітену «Шулявська»;;50.4550027;30.4453571;Подвійного призначення;Станція метро;Станція метро;КП «Київський метрополітен»;Комунальна;238-57-10;Відсутній
